Date & Time,Charleville Mall,Charleville Mall Cyclist IN,Charleville Mall Cyclist OUT,Drumcondra Cyclists 1,Drumcondra Cyclists 1 Cyclist IN,Drumcondra Cyclists 1 Cyclist OUT,Drumcondra Cyclists 2,Drumcondra Cyclists 2 Cyclist IN,Drumcondra Cyclists 2 Cyclist OUT,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B,North Strand Rd S/B,Richmond Street Cyclists 1,Richmond Street Cyclists 1 Cyclist IN,Richmond Street Cyclists 1 Cyclist OUT,Richmond Street Cyclists 2 ,Richmond Street Cyclists 2  Cyclist IN,Richmond Street Cyclists 2  Cyclist OUT
30-04-2021 23:00:00,1,0,1,23,0,23,5,5,0,32,17,15,23,7,30,0,30,35,0,35
01-05-2021 00:00:00,1,1,0,9,0,9,2,2,0,26,17,9,6,3,18,0,18,12,0,12
01-05-2021 01:00:00,2,2,0,5,0,5,1,1,0,15,6,9,13,0,3,0,3,0,0,0
01-05-2021 02:00:00,0,0,0,4,0,4,0,0,0,12,7,5,3,3,8,0,8,7,0,7
01-05-2021 03:00:00,0,0,0,2,0,2,1,1,0,5,4,1,2,2,5,0,5,1,0,1
01-05-2021 04:00:00,0,0,0,3,0,3,1,1,0,7,3,4,1,2,3,0,3,1,0,1
01-05-2021 05:00:00,0,0,0,2,0,2,0,0,0,15,3,12,6,3,3,0,3,7,0,7
01-05-2021 06:00:00,2,2,0,7,0,7,4,4,0,32,9,23,9,20,8,0,8,9,0,9
01-05-2021 07:00:00,4,4,0,12,0,12,9,9,0,58,18,40,28,17,14,0,14,21,0,21
01-05-2021 08:00:00,5,5,0,21,0,21,14,14,0,68,33,35,22,26,22,0,22,12,0,12
01-05-2021 09:00:00,18,13,5,25,0,25,6,6,0,108,40,68,92,43,31,0,31,27,0,27
01-05-2021 10:00:00,9,3,6,35,0,35,13,13,0,120,49,71,53,86,40,1,39,27,0,27
01-05-2021 11:00:00,20,8,12,52,0,52,18,18,0,178,70,108,63,61,73,2,71,40,1,39
01-05-2021 12:00:00,20,10,10,66,1,65,9,9,0,178,68,110,131,69,81,1,80,51,1,50
01-05-2021 13:00:00,22,12,10,77,0,77,11,10,1,171,60,111,80,77,112,0,112,65,0,65
01-05-2021 14:00:00,22,14,8,62,0,62,16,16,0,189,81,108,82,63,99,1,98,56,0,56
01-05-2021 15:00:00,23,13,10,82,0,82,11,10,1,169,83,86,69,91,78,1,77,59,0,59
01-05-2021 16:00:00,29,13,16,73,0,73,8,8,0,125,53,72,76,85,80,0,80,51,1,50
01-05-2021 17:00:00,17,10,7,53,1,52,9,8,1,153,86,67,78,60,101,0,101,47,1,46
01-05-2021 18:00:00,15,12,3,71,1,70,13,13,0,144,73,71,76,58,126,1,125,110,0,110
01-05-2021 19:00:00,12,9,3,72,0,72,3,3,0,160,96,64,63,51,103,1,102,136,1,135
01-05-2021 20:00:00,9,6,3,59,0,59,9,9,0,141,61,80,73,51,117,1,116,142,2,140
01-05-2021 21:00:00,6,2,4,45,0,45,4,4,0,89,49,40,36,34,85,2,83,87,0,87
01-05-2021 22:00:00,8,6,2,29,1,28,7,7,0,65,37,28,32,19,53,1,52,79,1,78
01-05-2021 23:00:00,1,0,1,22,0,22,4,4,0,37,20,17,23,8,31,0,31,33,0,33
02-05-2021 00:00:00,3,2,1,19,0,19,1,1,0,17,11,6,9,7,18,0,18,9,0,9
02-05-2021 01:00:00,0,0,0,4,0,4,0,0,0,19,8,11,6,5,2,0,2,1,0,1
02-05-2021 02:00:00,0,0,0,4,0,4,2,2,0,8,5,3,6,4,5,0,5,5,0,5
02-05-2021 03:00:00,0,0,0,3,0,3,0,0,0,9,7,2,6,1,8,0,8,3,0,3
02-05-2021 04:00:00,2,1,1,3,0,3,0,0,0,10,4,6,1,2,1,0,1,4,0,4
02-05-2021 05:00:00,0,0,0,2,0,2,1,1,0,9,1,8,2,5,4,0,4,1,1,0
02-05-2021 06:00:00,3,1,2,8,0,8,2,2,0,18,4,14,8,7,5,0,5,4,0,4
02-05-2021 07:00:00,4,4,0,6,0,6,11,11,0,40,15,25,10,8,8,0,8,10,0,10
02-05-2021 08:00:00,3,2,1,10,0,10,10,10,0,48,22,26,21,20,17,0,17,18,0,18
02-05-2021 09:00:00,8,6,2,19,0,19,6,6,0,77,28,49,44,41,24,0,24,4,0,4
02-05-2021 10:00:00,17,13,4,44,0,44,4,4,0,119,41,78,65,31,29,0,29,7,0,7
02-05-2021 11:00:00,21,15,6,53,1,52,4,3,1,142,50,92,87,41,47,0,47,11,0,11
02-05-2021 12:00:00,22,15,7,47,0,47,11,11,0,187,65,122,90,82,59,1,58,30,0,30
02-05-2021 13:00:00,27,17,10,55,0,55,9,9,0,235,92,143,105,68,73,1,72,40,0,40
02-05-2021 14:00:00,26,14,12,67,0,67,19,19,0,200,80,120,101,79,90,0,90,54,1,53
02-05-2021 15:00:00,13,6,7,38,1,37,19,19,0,153,62,91,79,67,80,1,79,31,0,31
02-05-2021 16:00:00,17,6,11,61,1,60,7,7,0,146,71,75,72,97,78,0,78,110,0,110
02-05-2021 17:00:00,7,4,3,60,0,60,5,5,0,157,70,87,61,69,87,0,87,99,0,99
02-05-2021 18:00:00,15,11,4,43,1,42,18,18,0,135,81,54,51,56,79,0,79,96,1,95
02-05-2021 19:00:00,4,3,1,61,2,59,5,5,0,133,74,59,49,50,91,0,91,112,1,111
02-05-2021 20:00:00,10,4,6,40,1,39,9,9,0,125,53,72,49,16,92,0,92,95,1,94
02-05-2021 21:00:00,5,4,1,33,2,31,14,14,0,79,39,40,43,23,56,0,56,71,1,70
02-05-2021 22:00:00,9,3,6,21,0,21,11,11,0,54,29,25,44,12,47,0,47,43,0,43
02-05-2021 23:00:00,1,1,0,15,0,15,2,2,0,28,19,9,5,8,17,0,17,14,0,14
03-05-2021 00:00:00,0,0,0,6,0,6,1,1,0,25,14,11,9,2,16,0,16,10,0,10
03-05-2021 01:00:00,0,0,0,0,0,0,1,1,0,16,9,7,2,3,3,0,3,0,0,0
03-05-2021 02:00:00,1,1,0,1,0,1,0,0,0,6,3,3,2,0,3,0,3,4,0,4
03-05-2021 03:00:00,0,0,0,3,0,3,0,0,0,7,4,3,4,0,1,0,1,2,0,2
03-05-2021 04:00:00,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,0,2,4,0,4
03-05-2021 05:00:00,0,0,0,3,0,3,0,0,0,7,0,7,0,6,5,0,5,0,0,0
03-05-2021 06:00:00,2,0,2,2,0,2,2,2,0,21,4,17,5,12,5,0,5,12,0,12
03-05-2021 07:00:00,3,3,0,7,0,7,4,4,0,16,8,8,7,8,13,0,13,6,0,6
03-05-2021 08:00:00,0,0,0,9,0,9,5,5,0,25,9,16,6,8,11,0,11,12,0,12
03-05-2021 09:00:00,1,1,0,7,0,7,6,6,0,32,11,21,7,12,9,0,9,11,0,11
03-05-2021 10:00:00,5,5,0,8,1,7,3,3,0,34,14,20,3,5,15,0,15,21,0,21
03-05-2021 11:00:00,2,0,2,7,0,7,4,4,0,43,24,19,10,12,17,0,17,19,0,19
03-05-2021 12:00:00,3,2,1,21,0,21,0,0,0,39,16,23,19,14,28,0,28,27,0,27
03-05-2021 13:00:00,9,3,6,17,1,16,1,1,0,44,19,25,10,14,42,0,42,34,0,34
03-05-2021 14:00:00,1,0,1,30,0,30,4,4,0,56,27,29,17,10,35,0,35,41,0,41
03-05-2021 15:00:00,7,4,3,26,0,26,3,3,0,60,25,35,31,22,41,0,41,50,0,50
03-05-2021 16:00:00,5,2,3,30,0,30,5,5,0,60,31,29,39,18,46,0,46,68,0,68
03-05-2021 17:00:00,3,2,1,25,1,24,1,1,0,65,25,40,31,15,51,0,51,59,0,59
03-05-2021 18:00:00,15,9,6,24,1,23,1,1,0,92,38,54,30,23,53,1,52,59,0,59
03-05-2021 19:00:00,1,1,0,25,0,25,4,4,0,65,35,30,37,17,63,0,63,53,0,53
03-05-2021 20:00:00,3,3,0,26,0,26,4,4,0,48,30,18,32,16,51,0,51,46,1,45
03-05-2021 21:00:00,5,4,1,22,0,22,3,3,0,35,19,16,17,9,43,0,43,36,0,36
03-05-2021 22:00:00,3,1,2,11,0,11,0,0,0,21,14,7,8,5,24,0,24,25,0,25
03-05-2021 23:00:00,2,0,2,6,0,6,2,2,0,9,2,7,3,0,9,0,9,8,0,8
04-05-2021 00:00:00,0,0,0,1,0,1,0,0,0,6,5,1,2,2,2,0,2,3,0,3
04-05-2021 01:00:00,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
04-05-2021 02:00:00,0,0,0,2,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
04-05-2021 03:00:00,0,0,0,1,0,1,0,0,0,3,3,0,0,0,1,0,1,1,0,1
04-05-2021 04:00:00,0,0,0,2,0,2,1,1,0,6,3,3,1,2,0,0,0,1,0,1
04-05-2021 05:00:00,0,0,0,3,0,3,3,3,0,21,2,19,3,10,3,0,3,5,0,5
04-05-2021 06:00:00,4,4,0,13,0,13,14,14,0,69,17,52,10,47,16,0,16,28,0,28
04-05-2021 07:00:00,12,10,2,38,0,38,29,29,0,178,47,131,26,98,32,1,31,62,0,62
04-05-2021 08:00:00,25,16,9,46,1,45,43,43,0,224,70,154,33,140,39,0,39,78,0,78
04-05-2021 09:00:00,11,8,3,26,0,26,9,9,0,142,50,92,25,59,31,1,30,81,0,81
04-05-2021 10:00:00,8,6,2,27,0,27,12,12,0,69,27,42,29,26,30,0,30,36,0,36
04-05-2021 11:00:00,6,3,3,20,0,20,7,6,1,88,30,58,24,17,35,1,34,48,1,47
04-05-2021 12:00:00,8,7,1,48,1,47,6,6,0,92,40,52,36,34,67,0,67,72,1,71
04-05-2021 13:00:00,11,7,4,35,0,35,6,6,0,92,46,46,39,23,65,1,64,66,0,66
04-05-2021 14:00:00,21,14,7,42,0,42,6,6,0,127,54,73,32,29,61,1,60,72,1,71
04-05-2021 15:00:00,12,9,3,45,0,45,4,4,0,113,60,53,55,23,43,0,43,55,0,55
04-05-2021 16:00:00,16,7,9,91,4,87,9,9,0,141,69,72,78,25,93,1,92,64,0,64
04-05-2021 17:00:00,28,7,21,107,2,105,9,9,0,223,127,96,121,22,115,2,113,80,1,79
04-05-2021 18:00:00,12,1,11,85,0,85,2,2,0,177,98,79,136,37,135,1,134,85,0,85
04-05-2021 19:00:00,7,3,4,57,1,56,8,8,0,113,61,52,54,23,87,0,87,88,0,88
04-05-2021 20:00:00,7,4,3,42,0,42,5,5,0,74,37,37,30,14,69,0,69,59,1,58
04-05-2021 21:00:00,5,2,3,30,0,30,1,1,0,61,34,27,30,18,32,1,31,45,0,45
04-05-2021 22:00:00,2,2,0,16,0,16,3,3,0,23,13,10,18,7,21,1,20,33,0,33
04-05-2021 23:00:00,0,0,0,10,0,10,3,3,0,21,14,7,7,1,13,0,13,14,0,14
05-05-2021 00:00:00,1,0,1,5,0,5,0,0,0,10,6,4,4,2,8,0,8,7,0,7
05-05-2021 01:00:00,0,0,0,0,0,0,0,0,0,3,2,1,3,1,0,0,0,0,0,0
05-05-2021 02:00:00,0,0,0,0,0,0,0,0,0,2,1,1,0,2,1,0,1,0,0,0
05-05-2021 03:00:00,0,0,0,1,0,1,1,1,0,6,5,1,2,0,3,0,3,1,0,1
05-05-2021 04:00:00,0,0,0,1,0,1,1,1,0,10,2,8,1,3,0,0,0,1,0,1
05-05-2021 05:00:00,1,1,0,4,0,4,3,2,1,23,3,20,3,18,7,0,7,5,0,5
05-05-2021 06:00:00,4,3,1,13,0,13,10,10,0,74,11,63,15,64,9,1,8,33,0,33
05-05-2021 07:00:00,18,15,3,42,0,42,38,37,1,201,65,136,29,115,31,0,31,57,0,57
05-05-2021 08:00:00,32,21,11,47,0,47,38,38,0,289,87,202,40,165,43,0,43,106,1,105
05-05-2021 09:00:00,12,8,4,20,0,20,25,25,0,140,46,94,26,72,31,0,31,84,0,84
05-05-2021 10:00:00,5,2,3,21,0,21,13,13,0,80,27,53,21,31,43,0,43,44,0,44
05-05-2021 11:00:00,13,8,5,16,0,16,12,12,0,78,27,51,29,32,38,0,38,48,0,48
05-05-2021 12:00:00,13,12,1,32,0,32,10,10,0,116,51,65,40,39,53,0,53,55,0,55
05-05-2021 13:00:00,9,4,5,46,0,46,8,8,0,118,55,63,37,30,83,0,83,68,0,68
05-05-2021 14:00:00,7,2,5,41,0,41,5,5,0,89,44,45,46,19,68,0,68,60,0,60
05-05-2021 15:00:00,12,4,8,36,0,36,2,2,0,95,50,45,47,30,68,0,68,63,1,62
05-05-2021 16:00:00,25,13,12,77,1,76,7,6,1,141,83,58,86,28,76,0,76,50,1,49
05-05-2021 17:00:00,26,13,13,102,2,100,9,9,0,221,119,102,156,31,130,0,130,79,1,78
05-05-2021 18:00:00,18,8,10,103,0,103,2,2,0,204,130,74,122,46,127,1,126,95,1,94
05-05-2021 19:00:00,3,1,2,59,0,59,2,2,0,125,69,56,72,30,120,1,119,88,1,87
05-05-2021 20:00:00,11,8,3,51,0,51,3,3,0,83,51,32,51,22,63,0,63,49,0,49
05-05-2021 21:00:00,12,3,9,26,0,26,1,1,0,58,36,22,25,23,39,1,38,52,0,52
05-05-2021 22:00:00,2,1,1,20,0,20,2,2,0,39,22,17,17,6,24,0,24,26,0,26
05-05-2021 23:00:00,4,4,0,13,0,13,2,2,0,12,7,5,5,1,15,0,15,14,0,14
06-05-2021 00:00:00,3,1,2,4,1,3,0,0,0,7,3,4,1,2,3,0,3,0,0,0
06-05-2021 01:00:00,0,0,0,2,0,2,0,0,0,4,1,3,2,0,0,0,0,1,0,1
06-05-2021 02:00:00,0,0,0,2,0,2,1,1,0,8,5,3,2,1,2,0,2,0,0,0
06-05-2021 03:00:00,1,0,1,0,0,0,0,0,0,3,3,0,0,0,1,0,1,0,0,0
06-05-2021 04:00:00,0,0,0,1,0,1,1,1,0,9,3,6,3,2,0,0,0,1,0,1
06-05-2021 05:00:00,0,0,0,2,0,2,1,1,0,25,0,25,4,17,4,0,4,7,1,6
06-05-2021 06:00:00,6,4,2,22,0,22,12,12,0,75,12,63,17,53,15,0,15,35,0,35
06-05-2021 07:00:00,20,15,5,47,0,47,41,41,0,214,61,153,28,94,38,0,38,56,0,56
06-05-2021 08:00:00,31,23,8,38,0,38,29,29,0,267,75,192,35,154,47,1,46,87,0,87
06-05-2021 09:00:00,13,10,3,29,0,29,20,20,0,133,46,87,27,67,39,3,36,76,0,76
06-05-2021 10:00:00,14,9,5,28,0,28,18,18,0,78,28,50,25,31,28,0,28,48,0,48
06-05-2021 11:00:00,9,4,5,35,1,34,6,5,1,96,35,61,36,30,45,1,44,58,0,58
06-05-2021 12:00:00,6,2,4,53,1,52,15,15,0,113,45,68,48,60,67,1,66,87,1,86
06-05-2021 13:00:00,18,12,6,63,0,63,14,14,0,131,55,76,61,51,104,0,104,94,2,92
06-05-2021 14:00:00,10,6,4,56,1,55,6,6,0,112,65,47,62,41,83,1,82,78,0,78
06-05-2021 15:00:00,19,11,8,51,1,50,22,22,0,142,74,68,69,46,77,2,75,70,1,69
06-05-2021 16:00:00,21,11,10,101,0,101,10,8,2,196,107,89,101,53,102,1,101,71,0,71
06-05-2021 17:00:00,32,19,13,124,0,124,10,10,0,261,130,131,183,47,181,3,178,132,0,132
06-05-2021 18:00:00,31,14,17,113,0,113,17,17,0,266,143,123,165,49,156,1,155,148,0,148
06-05-2021 19:00:00,17,7,10,76,0,76,14,14,0,168,89,79,99,48,135,2,133,140,1,139
06-05-2021 20:00:00,12,6,6,66,2,64,8,8,0,139,74,65,46,34,124,0,124,123,0,123
06-05-2021 21:00:00,13,7,6,41,0,41,5,5,0,77,43,34,43,27,72,0,72,84,1,83
06-05-2021 22:00:00,7,3,4,19,2,17,4,4,0,61,46,15,27,16,57,0,57,38,0,38
06-05-2021 23:00:00,1,0,1,11,0,11,1,1,0,27,14,13,16,5,18,0,18,15,0,15
07-05-2021 00:00:00,0,0,0,6,0,6,0,0,0,6,5,1,11,0,7,0,7,4,0,4
07-05-2021 01:00:00,0,0,0,2,0,2,0,0,0,7,7,0,5,0,2,0,2,0,0,0
07-05-2021 02:00:00,0,0,0,0,0,0,0,0,0,4,2,2,2,1,0,0,0,1,0,1
07-05-2021 03:00:00,0,0,0,1,0,1,1,1,0,2,2,0,2,1,1,0,1,0,0,0
07-05-2021 04:00:00,0,0,0,2,0,2,0,0,0,12,4,8,0,5,1,0,1,2,0,2
07-05-2021 05:00:00,1,1,0,2,0,2,1,1,0,25,1,24,6,14,5,0,5,5,0,5
07-05-2021 06:00:00,6,5,1,10,1,9,12,12,0,78,11,67,13,53,15,0,15,29,0,29
07-05-2021 07:00:00,19,15,4,42,1,41,29,29,0,192,56,136,23,104,23,1,22,54,0,54
07-05-2021 08:00:00,24,20,4,46,0,46,38,38,0,262,73,189,35,150,44,0,44,100,0,100
07-05-2021 09:00:00,15,10,5,24,0,24,28,28,0,131,42,89,31,66,37,0,37,82,0,82
07-05-2021 10:00:00,14,7,7,27,0,27,19,18,1,105,38,67,47,45,38,0,38,69,0,69
07-05-2021 11:00:00,17,11,6,33,0,33,15,15,0,89,23,66,51,47,60,1,59,61,2,59
07-05-2021 12:00:00,18,11,7,62,1,61,12,12,0,153,65,88,73,60,87,0,87,122,0,122
07-05-2021 13:00:00,15,12,3,63,1,62,5,5,0,157,68,89,56,55,95,0,95,152,0,152
07-05-2021 14:00:00,19,12,7,51,1,50,14,13,1,149,70,79,94,58,78,1,77,106,0,106
07-05-2021 15:00:00,20,14,6,90,1,89,4,4,0,159,85,74,101,48,95,0,95,93,0,93
07-05-2021 16:00:00,27,14,13,100,0,100,10,10,0,199,100,99,107,51,124,2,122,84,0,84
07-05-2021 17:00:00,20,6,14,115,0,115,15,15,0,284,140,144,182,71,179,0,179,146,0,146
07-05-2021 18:00:00,25,15,10,125,0,125,14,14,0,240,128,112,135,73,149,2,147,154,1,153
07-05-2021 19:00:00,13,9,4,85,0,85,14,14,0,223,99,124,84,65,151,1,150,155,2,153
07-05-2021 20:00:00,15,9,6,83,1,82,10,10,0,165,87,78,57,47,128,0,128,135,0,135
07-05-2021 21:00:00,9,3,6,54,0,54,5,5,0,129,74,55,44,44,96,2,94,102,0,102
07-05-2021 22:00:00,3,2,1,42,0,42,6,6,0,102,54,48,39,11,74,1,73,69,0,69
07-05-2021 23:00:00,2,2,0,29,0,29,3,3,0,47,30,17,16,12,39,0,39,29,0,29
08-05-2021 00:00:00,1,1,0,8,0,8,1,1,0,30,17,13,14,4,16,0,16,14,0,14
08-05-2021 01:00:00,1,1,0,3,0,3,0,0,0,11,9,2,5,3,4,0,4,1,0,1
08-05-2021 02:00:00,0,0,0,3,0,3,2,2,0,16,12,4,11,2,5,0,5,4,0,4
08-05-2021 03:00:00,1,1,0,3,0,3,0,0,0,8,6,2,4,1,3,0,3,0,0,0
08-05-2021 04:00:00,1,1,0,2,0,2,0,0,0,10,2,8,2,4,1,0,1,6,0,6
08-05-2021 05:00:00,0,0,0,0,0,0,0,0,0,12,4,8,7,6,3,0,3,3,0,3
08-05-2021 06:00:00,3,2,1,5,0,5,1,1,0,23,7,16,6,12,6,0,6,6,0,6
08-05-2021 07:00:00,6,4,2,3,0,3,3,3,0,23,4,19,7,14,7,0,7,9,0,9
08-05-2021 08:00:00,2,1,1,11,0,11,7,7,0,43,16,27,8,9,10,2,8,9,0,9
08-05-2021 09:00:00,2,1,1,15,0,15,6,6,0,40,15,25,5,10,22,0,22,19,0,19
08-05-2021 10:00:00,14,10,4,24,2,22,2,2,0,62,22,40,32,17,24,1,23,36,0,36
08-05-2021 11:00:00,5,2,3,32,0,32,9,9,0,95,47,48,33,16,52,0,52,62,0,62
08-05-2021 12:00:00,8,4,4,43,0,43,5,5,0,79,36,43,75,37,66,0,66,68,0,68
08-05-2021 13:00:00,19,12,7,53,1,52,10,10,0,142,61,81,69,38,80,0,80,87,0,87
08-05-2021 14:00:00,20,12,8,64,0,64,11,11,0,162,62,100,87,49,84,1,83,115,1,114
08-05-2021 15:00:00,20,12,8,56,0,56,24,24,0,145,65,80,80,65,84,0,84,109,1,108
08-05-2021 16:00:00,14,9,5,58,0,58,20,20,0,157,73,84,71,45,76,0,76,118,0,118
08-05-2021 17:00:00,22,13,9,70,0,70,16,16,0,175,77,98,62,56,113,1,112,111,0,111
08-05-2021 18:00:00,18,9,9,69,0,69,23,23,0,160,78,82,87,63,105,0,105,133,2,131
08-05-2021 19:00:00,23,16,7,68,2,66,36,35,1,169,82,87,58,75,116,1,115,136,0,136
08-05-2021 20:00:00,17,7,10,55,0,55,17,17,0,119,65,54,54,61,106,0,106,106,1,105
08-05-2021 21:00:00,4,1,3,40,3,37,2,2,0,105,53,52,37,40,63,1,62,75,1,74
08-05-2021 22:00:00,3,0,3,31,0,31,3,3,0,62,35,27,27,20,60,0,60,45,0,45
08-05-2021 23:00:00,1,0,1,20,0,20,8,8,0,48,31,17,24,7,40,0,40,30,0,30
09-05-2021 00:00:00,3,1,2,11,0,11,3,3,0,28,15,13,13,4,17,0,17,18,0,18
09-05-2021 01:00:00,0,0,0,3,0,3,0,0,0,16,9,7,15,3,5,0,5,2,0,2
09-05-2021 02:00:00,0,0,0,3,0,3,0,0,0,16,13,3,13,5,1,0,1,4,0,4
09-05-2021 03:00:00,0,0,0,0,0,0,0,0,0,9,7,2,3,2,5,0,5,1,0,1
09-05-2021 04:00:00,0,0,0,1,0,1,1,1,0,8,2,6,1,2,1,0,1,3,0,3
09-05-2021 05:00:00,0,0,0,1,0,1,1,1,0,10,4,6,8,4,5,0,5,4,0,4
09-05-2021 06:00:00,1,1,0,6,0,6,1,1,0,19,1,18,5,14,3,0,3,7,0,7
09-05-2021 07:00:00,8,6,2,5,0,5,12,12,0,38,14,24,19,18,4,0,4,7,0,7
09-05-2021 08:00:00,2,0,2,18,1,17,8,8,0,49,16,33,24,26,13,0,13,15,0,15
09-05-2021 09:00:00,9,7,2,14,0,14,9,8,1,63,22,41,25,29,16,0,16,20,0,20
09-05-2021 10:00:00,12,9,3,20,0,20,6,6,0,89,40,49,40,36,43,2,41,25,0,25
09-05-2021 11:00:00,12,6,6,33,0,33,6,6,0,131,47,84,45,41,47,0,47,58,0,58
09-05-2021 12:00:00,15,6,9,50,0,50,5,5,0,133,49,84,56,51,67,0,67,80,0,80
09-05-2021 13:00:00,12,7,5,54,2,52,6,6,0,139,59,80,54,37,54,0,54,76,0,76
09-05-2021 14:00:00,18,11,7,42,0,42,3,3,0,160,78,82,53,49,73,0,73,95,0,95
09-05-2021 15:00:00,22,12,10,46,0,46,12,11,1,142,62,80,60,60,87,0,87,110,0,110
09-05-2021 16:00:00,11,10,1,54,0,54,9,9,0,118,48,70,50,47,78,1,77,92,0,92
09-05-2021 17:00:00,20,10,10,60,1,59,2,2,0,110,56,54,61,55,79,0,79,83,1,82
09-05-2021 18:00:00,22,9,13,45,0,45,13,13,0,122,69,53,62,45,103,0,103,84,1,83
09-05-2021 19:00:00,13,5,8,61,2,59,10,10,0,128,65,63,45,40,86,1,85,92,0,92
09-05-2021 20:00:00,7,3,4,39,2,37,6,6,0,103,58,45,41,41,84,0,84,97,1,96
09-05-2021 21:00:00,5,4,1,29,0,29,1,1,0,57,20,37,23,21,44,1,43,64,0,64
09-05-2021 22:00:00,5,1,4,28,1,27,2,2,0,39,26,13,27,10,31,0,31,38,1,37
09-05-2021 23:00:00,3,1,2,10,0,10,0,0,0,14,9,5,7,4,15,0,15,18,0,18
10-05-2021 00:00:00,1,1,0,5,0,5,1,1,0,6,4,2,3,2,7,0,7,5,0,5
10-05-2021 01:00:00,0,0,0,,,,1,1,0,9,4,5,1,0,0,0,0,2,0,2
10-05-2021 02:00:00,0,0,0,,,,,,,2,2,0,1,0,0,0,0,0,0,0
10-05-2021 03:00:00,0,0,0,,,,,,,4,3,1,1,0,2,0,2,0,0,0
10-05-2021 04:00:00,0,0,0,,,,,,,9,2,7,1,3,1,0,1,1,0,1
10-05-2021 05:00:00,1,1,0,,,,,,,26,4,22,,,4,0,4,6,0,6
10-05-2021 06:00:00,6,4,2,,,,,,,79,15,64,,,12,1,11,36,0,36
10-05-2021 07:00:00,23,20,3,,,,,,,215,71,144,,,33,1,32,58,0,58
10-05-2021 08:00:00,29,16,13,,,,,,,256,74,182,,,38,0,38,86,0,86
10-05-2021 09:00:00,16,14,2,,,,,,,129,38,91,,,23,0,23,90,0,90
10-05-2021 10:00:00,6,5,1,,,,,,,67,22,45,,,41,0,41,57,0,57
10-05-2021 11:00:00,3,3,0,22,0,22,0,0,0,69,25,44,,,44,0,44,43,0,43
10-05-2021 12:00:00,13,4,9,30,1,29,5,5,0,83,39,44,,,64,0,64,106,1,105
10-05-2021 13:00:00,13,4,9,38,0,38,5,5,0,94,39,55,,,84,1,83,81,0,81
10-05-2021 14:00:00,19,9,10,68,0,68,2,2,0,114,54,60,,,69,1,68,93,2,91
10-05-2021 15:00:00,22,10,12,58,1,57,4,3,1,130,69,61,67,32,76,0,76,68,0,68
10-05-2021 16:00:00,16,4,12,94,0,94,6,5,1,186,107,79,106,26,84,0,84,73,0,73
10-05-2021 17:00:00,20,10,10,125,0,125,8,8,0,220,114,106,142,27,131,1,130,93,0,93
10-05-2021 18:00:00,11,3,8,94,1,93,11,11,0,198,111,87,122,20,132,2,130,93,0,93
10-05-2021 19:00:00,8,5,3,58,0,58,7,7,0,132,71,61,66,22,88,0,88,80,2,78
10-05-2021 20:00:00,10,5,5,32,0,32,13,12,1,85,50,35,36,26,68,1,67,58,0,58
10-05-2021 21:00:00,4,0,4,29,0,29,5,5,0,68,42,26,21,16,42,0,42,44,1,43
10-05-2021 22:00:00,3,2,1,15,1,14,3,3,0,31,15,16,16,10,27,0,27,16,0,16
10-05-2021 23:00:00,1,0,1,4,0,4,2,2,0,15,11,4,8,4,8,0,8,9,0,9
11-05-2021 00:00:00,0,0,0,3,0,3,1,1,0,9,7,2,8,3,4,0,4,3,0,3
11-05-2021 01:00:00,0,0,0,0,0,0,0,0,0,3,2,1,2,0,,,,,,
11-05-2021 02:00:00,1,0,1,0,0,0,1,1,0,2,2,0,1,1,,,,,,
11-05-2021 03:00:00,1,0,1,0,0,0,1,1,0,4,3,1,0,1,,,,,,
11-05-2021 04:00:00,0,0,0,0,0,0,0,0,0,10,2,8,0,5,,,,,,
11-05-2021 05:00:00,2,2,0,6,0,6,6,6,0,23,2,21,4,16,,,,,,
11-05-2021 06:00:00,3,2,1,16,0,16,6,6,0,98,19,79,13,61,,,,,,
11-05-2021 07:00:00,21,16,5,48,1,47,29,29,0,210,65,145,30,114,,,,,,
11-05-2021 08:00:00,25,21,4,61,1,60,63,62,1,294,87,207,50,175,,,,,,
11-05-2021 09:00:00,22,12,10,45,1,44,32,32,0,183,51,132,34,83,28,0,28,36,0,36
11-05-2021 10:00:00,11,5,6,27,0,27,13,13,0,85,33,52,37,35,43,0,43,57,1,56
11-05-2021 11:00:00,12,7,5,31,1,30,8,8,0,98,28,70,32,43,53,0,53,90,1,89
11-05-2021 12:00:00,12,9,3,50,0,50,11,11,0,144,67,77,51,44,81,0,81,97,0,97
11-05-2021 13:00:00,13,6,7,47,0,47,12,12,0,131,58,73,68,49,93,0,93,113,0,113
11-05-2021 14:00:00,20,9,11,65,0,65,9,8,1,135,66,69,62,54,94,0,94,88,0,88
11-05-2021 15:00:00,30,18,12,27,0,27,5,5,0,124,70,54,105,54,63,0,63,78,0,78
11-05-2021 16:00:00,26,13,13,54,0,54,15,15,0,218,115,103,157,75,123,0,123,106,0,106
11-05-2021 17:00:00,35,18,17,156,0,156,10,10,0,292,167,125,199,65,145,0,145,116,0,116
11-05-2021 18:00:00,31,19,12,120,0,120,22,22,0,286,159,127,167,42,158,1,157,130,1,129
